LID,Glottocode,Language,VerbInflectionExponenceType,VerbInflectionMaxCategoryCount,VerbInflectionMaxCategorySansAgreementCount,VerbInflectionMaxFormativeCount,VerbInflectionMaxFormativeSansAgreementCount,VerbHasBipartiteStem,VerbIsSyntacticallyCoherent,VerbSyntacticCoherencyNotes,VerbIsProsodicallyCoherent,VerbProsodicCoherencyNotes,VerbIsPhonologicallyCoherent,VerbPhonologicalCoherencyNotes,VerbIncorporation,VerbHasAnyIncorporation,VerbHasNounIncorporation,VerbHasVerbIncorporation,VerbHasNounOrVerbIncorporation,IsVerbInflectionSurveyComplete,VerbInflectionCategory,VerbInflectionMacrocategory,VerbInflectionMarkerPosition,VerbInflectionMarkerPositionBinned4,VerbInflectionMarkerPositionBinned5,VerbInflectionMarkerHasPreposedExponent,VerbInflectionMarkerHasPostposedExponent,VerbInflectionMarkerHasMultipleExponents,IsVerbAgreementSurveyComplete,VerbAgreementMicrorelation,VerbAgreementMarkerPosition,VerbAgreementMarkerPositionBinned4,VerbAgreementMarkerPositionBinned5,VerbAgreementMarkerHasPreposedExponent,VerbAgreementMarkerHasPostposedExponent,VerbAgreementMarkerHasMultipleExponents
481,svan1243,Svan,cumulative,9,6,8,8,,,,,,FALSE,Preverbs (those in the first of two preverb slots) can be separated from the rest of the verb form by tmesis.,,FALSE,FALSE,FALSE,FALSE,TRUE,Deixis,pragmatic,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,A-default,prae/post,split,split,TRUE,TRUE,FALSE
481,svan1243,Svan,cumulative,9,6,8,8,,,,,,FALSE,Preverbs (those in the first of two preverb slots) can be separated from the rest of the verb form by tmesis.,,FALSE,FALSE,FALSE,FALSE,TRUE,Deixis,pragmatic,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,U-default,prae/post,split,split,TRUE,TRUE,FALSE
481,svan1243,Svan,cumulative,9,6,8,8,,,,,,FALSE,Preverbs (those in the first of two preverb slots) can be separated from the rest of the verb form by tmesis.,,FALSE,FALSE,FALSE,FALSE,TRUE,Deixis,pragmatic,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,B-default,prae/post,split,split,TRUE,TRUE,FALSE
481,svan1243,Svan,cumulative,9,6,8,8,,,,,,FALSE,Preverbs (those in the first of two preverb slots) can be separated from the rest of the verb form by tmesis.,,FALSE,FALSE,FALSE,FALSE,TRUE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae/post,split,split,TRUE,TRUE,FALSE
481,svan1243,Svan,cumulative,9,6,8,8,,,,,,FALSE,Preverbs (those in the first of two preverb slots) can be separated from the rest of the verb form by tmesis.,,FALSE,FALSE,FALSE,FALSE,TRUE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae/post,split,split,TRUE,TRUE,FALSE
481,svan1243,Svan,cumulative,9,6,8,8,,,,,,FALSE,Preverbs (those in the first of two preverb slots) can be separated from the rest of the verb form by tmesis.,,FALSE,FALSE,FALSE,FALSE,TRUE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,B-default,prae/post,split,split,TRUE,TRUE,FALSE
481,svan1243,Svan,cumulative,9,6,8,8,,,,,,FALSE,Preverbs (those in the first of two preverb slots) can be separated from the rest of the verb form by tmesis.,,FALSE,FALSE,FALSE,FALSE,TRUE,Version,valence,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,A-default,prae/post,split,split,TRUE,TRUE,FALSE
481,svan1243,Svan,cumulative,9,6,8,8,,,,,,FALSE,Preverbs (those in the first of two preverb slots) can be separated from the rest of the verb form by tmesis.,,FALSE,FALSE,FALSE,FALSE,TRUE,Version,valence,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,U-default,prae/post,split,split,TRUE,TRUE,FALSE
481,svan1243,Svan,cumulative,9,6,8,8,,,,,,FALSE,Preverbs (those in the first of two preverb slots) can be separated from the rest of the verb form by tmesis.,,FALSE,FALSE,FALSE,FALSE,TRUE,Version,valence,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,B-default,prae/post,split,split,TRUE,TRUE,FALSE
64,dier1241,Diyari,,,,3,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Voice,valence,post,post,post,FALSE,TRUE,FALSE,FALSE,,,,,,,
64,dier1241,Diyari,,,,3,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TM,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,,,,,,,
64,dier1241,Diyari,,,,3,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Number,number,post,post,post,FALSE,TRUE,FALSE,FALSE,,,,,,,
401,ward1246,Wardaman,,,,7,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Mood,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
401,ward1246,Wardaman,,,,7,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Mood,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
401,ward1246,Wardaman,,,,7,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Voice,valence,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
401,ward1246,Wardaman,,,,7,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Voice,valence,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
401,ward1246,Wardaman,,,,7,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Tense,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
401,ward1246,Wardaman,,,,7,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Tense,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
401,ward1246,Wardaman,,,,7,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
401,ward1246,Wardaman,,,,7,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
401,ward1246,Wardaman,,,,7,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Quantificational,number,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
401,ward1246,Wardaman,,,,7,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Quantificational,number,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,B-default,post,post,post,FALSE,TRUE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Posterior,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Posterior,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Posterior,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,B-default,post,post,post,FALSE,TRUE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Status,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Status,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Status,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,B-default,post,post,post,FALSE,TRUE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Referential,pragmatic,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Referential,pragmatic,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Referential,pragmatic,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,B-default,post,post,post,FALSE,TRUE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Reflexive_and_Reciprocal,valence,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Reflexive_and_Reciprocal,valence,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Reflexive_and_Reciprocal,valence,post,post,post,FALSE,TRUE,FALSE,FALSE,B-default,post,post,post,FALSE,TRUE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TM,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TM,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TM,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,B-default,post,post,post,FALSE,TRUE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Number,number,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Number,number,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Number,number,post,post,post,FALSE,TRUE,FALSE,FALSE,B-default,post,post,post,FALSE,TRUE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,B-default,post,post,post,FALSE,TRUE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Deixis,pragmatic,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Deixis,pragmatic,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Deixis,pragmatic,post,post,post,FALSE,TRUE,FALSE,FALSE,B-default,post,post,post,FALSE,TRUE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Number,number,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Number,number,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
390,ngar1284,Ungarinjin,,,,13,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Number,number,post,post,post,FALSE,TRUE,FALSE,FALSE,B-default,post,post,post,FALSE,TRUE,FALSE
136,kobo1249,Kobon,,,,4,,FALSE,TRUE,,TRUE,,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,Polarity,operators,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
136,kobo1249,Kobon,,,,4,,FALSE,TRUE,,TRUE,,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
136,kobo1249,Kobon,,,,4,,FALSE,TRUE,,TRUE,,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,Tense,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
136,kobo1249,Kobon,,,,4,,FALSE,TRUE,,TRUE,,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,Switch_reference,inter-clausal,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
136,kobo1249,Kobon,,,,4,,FALSE,TRUE,,TRUE,,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,Mood,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Number,number,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Number,number,prae,prae,prae,TRUE,FALSE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Polarity,operators,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Polarity,operators,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TAM,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Deixis,pragmatic,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Deixis,pragmatic,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Causative,valence,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Causative,valence,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Illocution,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Illocution,TAM+,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Evidential,evidential,post,post,post,FALSE,TRUE,FALSE,TRUE,U-default,prae,prae,prae,TRUE,FALSE,FALSE
406,wash1253,Washo,distributive,11,9,14,12,TRUE,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Evidential,evidential,post,post,post,FALSE,TRUE,FALSE,TRUE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
402,ware1253,Warembori,,,,7,,FALSE,,,,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Reflexive_and_Reciprocal,valence,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
402,ware1253,Warembori,,,,7,,FALSE,,,,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Reflexive_and_Reciprocal,valence,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,post,post,post,FALSE,TRUE,FALSE
402,ware1253,Warembori,,,,7,,FALSE,,,,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Reflexive_and_Reciprocal,valence,post,post,post,FALSE,TRUE,FALSE,FALSE,B-default,post,post,post,FALSE,TRUE,FALSE
402,ware1253,Warembori,,,,7,,FALSE,,,,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
402,ware1253,Warembori,,,,7,,FALSE,,,,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,post,post,post,FALSE,TRUE,FALSE
402,ware1253,Warembori,,,,7,,FALSE,,,,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,B-default,post,post,post,FALSE,TRUE,FALSE
402,ware1253,Warembori,,,,7,,FALSE,,,,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Mood,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
402,ware1253,Warembori,,,,7,,FALSE,,,,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Mood,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,post,post,post,FALSE,TRUE,FALSE
402,ware1253,Warembori,,,,7,,FALSE,,,,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Mood,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,B-default,post,post,post,FALSE,TRUE,FALSE
402,ware1253,Warembori,,,,7,,FALSE,,,,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Connective,inter-clausal,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
402,ware1253,Warembori,,,,7,,FALSE,,,,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Connective,inter-clausal,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,post,post,post,FALSE,TRUE,FALSE
402,ware1253,Warembori,,,,7,,FALSE,,,,,,,N,TRUE,TRUE,FALSE,TRUE,FALSE,Connective,inter-clausal,post,post,post,FALSE,TRUE,FALSE,FALSE,B-default,post,post,post,FALSE,TRUE,FALSE
367,tauy1241,Tauya,,,,7,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
367,tauy1241,Tauya,,,,7,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,,,,,,
367,tauy1241,Tauya,,,,7,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
367,tauy1241,Tauya,,,,7,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,,,,,,
367,tauy1241,Tauya,,,,7,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Tense,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
367,tauy1241,Tauya,,,,7,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Tense,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,,,,,,
367,tauy1241,Tauya,,,,7,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Status,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
367,tauy1241,Tauya,,,,7,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Status,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,,,,,,
367,tauy1241,Tauya,,,,7,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Mood,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
367,tauy1241,Tauya,,,,7,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Mood,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,U-default,,,,,,
168,nort2952,Maidu (Northeast),,,,9,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Reflexive_and_Reciprocal,valence,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
168,nort2952,Maidu (Northeast),,,,9,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Polarity,operators,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
168,nort2952,Maidu (Northeast),,,,9,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
168,nort2952,Maidu (Northeast),,,,9,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Evidential,evidential,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
168,nort2952,Maidu (Northeast),,,,9,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Tense,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
168,nort2952,Maidu (Northeast),,,,9,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Aspect,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
168,nort2952,Maidu (Northeast),,,,9,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Mood,TAM+,post,post,post,FALSE,TRUE,FALSE,FALSE,A-default,post,post,post,FALSE,TRUE,FALSE
113,ines1240,Ineseño,,,,8,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Polarity,operators,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
113,ines1240,Ineseño,,,,8,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Polarity,operators,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,U-default,post,post,post,FALSE,TRUE,FALSE
113,ines1240,Ineseño,,,,8,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Tense,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
113,ines1240,Ineseño,,,,8,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Tense,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,U-default,post,post,post,FALSE,TRUE,FALSE
113,ines1240,Ineseño,,,,8,,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Mood,TAM+,prae,prae,prae,TRUE,FALSE,FALSE,FALSE,A-default,prae,prae,prae,TRUE,FALSE,FALSE
