LID,Glottocode,Language,MarkerID,MarkerLabel,MarkerExemplar,MarkerForm,MarkerClausalDomain,MarkerMorphemeType,MarkerIsGrammaticalWord,MarkerIsPersonPortmanteau,MarkerHostRestriction,MarkerIsHostRestricted,MarkerFusion,MarkerFusionBinned6,MarkerFusionIsIsolating,MarkerFusionIsNonlinear,MarkerFusionIsReduplicative,MarkerFusionIsTonal,MarkerIsFlexive,MarkerHasLexicalFlexivity,MarkerStemFlexivity,MarkerFormativeFlexivity,MarkerLocus,MarkerLocusBinned6,MarkerLocusBinned5,MarkerPosition,MarkerPositionBinned4,MarkerPositionBinned5,MarkerHasPreposedExponent,MarkerHasPreposedDefaultExponent,MarkerHasPostposedExponent,MarkerHasMultipleExponents,MarkerHasMultipleDefaultExponents,MarkerBehavior,MarkerBehaviorBinned4,MarkerBehaviorIsSpreading,MarkerPlacement,MarkerSource,MarkerSlot,MarkerIsInOppositionToZero,MarkerHostCategory,MarkerHostProjectionType,MarkerHostSyntacticDomain,MarkerHostClausalDomain,MarkerExpressedMicrorelation,MarkerExpressedMacrorelation,MarkerExpressedCategoriesCount,MarkerExpressesMultipleCategories,MarkerExpressedCategory,MarkerExpressedMacrocategory
2548,teso1249,Teso,4595,S/A-AGR,,e- 3 S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
167,masa1300,Maa,4596,AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Person,person
167,masa1300,Maa,4596,AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Role,role
167,masa1300,Maa,4596,AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Number,number
167,masa1300,Maa,4597,AGR,,áá- 1/2sg agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,1,FALSE,Person,person
167,masa1300,Maa,4598,S/A-AGR,,kÍ- 1/2 agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,1,FALSE,Person,person
167,masa1300,Maa,4599,S/A-AGR,,á-  1sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,2,TRUE,Person,person
167,masa1300,Maa,4599,S/A-AGR,,á-  1sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,2,TRUE,Role,role
167,masa1300,Maa,4600,S/A-AGR,,Í-  2sg/pl  S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,2,TRUE,Person,person
167,masa1300,Maa,4600,S/A-AGR,,Í-  2sg/pl  S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,2,TRUE,Number,number
167,masa1300,Maa,4601,S/A-AGR,,ɛ- 3sg/pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,2,TRUE,Person,person
167,masa1300,Maa,4601,S/A-AGR,,ɛ- 3sg/pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,2,TRUE,Role,role
2251,oloo1241,Olo,4602,O-AGR,,-iki ‘1sP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Role,role
2251,oloo1241,Olo,4602,O-AGR,,-iki ‘1sP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Number,number
2251,oloo1241,Olo,4602,O-AGR,,-iki ‘1sP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Person,person
2251,oloo1241,Olo,4602,O-AGR,,-iki ‘1sP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Gender,classification
2251,oloo1241,Olo,4603,O-AGR,,-uku ‘1pP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Role,role
2251,oloo1241,Olo,4603,O-AGR,,-uku ‘1pP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Number,number
2251,oloo1241,Olo,4603,O-AGR,,-uku ‘1pP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Person,person
2251,oloo1241,Olo,4603,O-AGR,,-uku ‘1pP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Gender,classification
2251,oloo1241,Olo,4604,O-AGR,,-ye ‘2sP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Role,role
2251,oloo1241,Olo,4604,O-AGR,,-ye ‘2sP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Number,number
2251,oloo1241,Olo,4604,O-AGR,,-ye ‘2sP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Person,person
2251,oloo1241,Olo,4604,O-AGR,,-ye ‘2sP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Gender,classification
2251,oloo1241,Olo,4605,O-AGR,,-ise ‘2pP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Role,role
2251,oloo1241,Olo,4605,O-AGR,,-ise ‘2pP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Number,number
2251,oloo1241,Olo,4605,O-AGR,,-ise ‘2pP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Person,person
2251,oloo1241,Olo,4605,O-AGR,,-ise ‘2pP’,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,in/post,split,split,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,4,TRUE,Gender,classification
2641,turk1308,Turkana,4606,NOM,,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,none,none,D,D,D,,,,FALSE,FALSE,,,,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
2641,turk1308,Turkana,4607,ACC,,tonal,argument,formative,FALSE,FALSE,restricted,TRUE,tonal,tonal,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,none,none,D,D,D,,,,FALSE,FALSE,,,,,,,,assign,,,N,terminal,nominal,argument,,,1,FALSE,Role,role
2641,turk1308,Turkana,4608,AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Role,role
2641,turk1308,Turkana,4608,AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Number,number
2641,turk1308,Turkana,4608,AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Person,person
2548,teso1249,Teso,4610,S/A-AGR,,-te 2nd 3rd plural S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
2548,teso1249,Teso,4610,S/A-AGR,,-te 2nd 3rd plural S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
2548,teso1249,Teso,4610,S/A-AGR,,-te 2nd 3rd plural S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
2641,turk1308,Turkana,4611,S/A-AGR,,-te plural number agreement only 2nd and 3rd person,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
2641,turk1308,Turkana,4611,S/A-AGR,,-te plural number agreement only 2nd and 3rd person,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
2641,turk1308,Turkana,4611,S/A-AGR,,-te plural number agreement only 2nd and 3rd person,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
2641,turk1308,Turkana,4612,S/A-AGR,,a- 1sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
2641,turk1308,Turkana,4612,S/A-AGR,,a- 1sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
2641,turk1308,Turkana,4612,S/A-AGR,,a- 1sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
2641,turk1308,Turkana,4613,S/A-AGR,,i- ‘2’ agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,2,TRUE,Person,person
2641,turk1308,Turkana,4613,S/A-AGR,,i- ‘2’ agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,2,TRUE,Role,role
2641,turk1308,Turkana,4614,S/A-AGR,,ɛ- ‘3S/A’ agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
2641,turk1308,Turkana,4614,S/A-AGR,,ɛ- ‘3S/A’ agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
2641,turk1308,Turkana,4614,S/A-AGR,,ɛ- ‘3S/A’ agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
2641,turk1308,Turkana,4615,AGR,,ki- 1pl agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
2641,turk1308,Turkana,4615,AGR,,ki- 1pl agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
2641,turk1308,Turkana,4615,AGR,,ki- 1pl agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-1,FALSE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
2641,turk1308,Turkana,4616,O-AGR,,ka- ‘1/2P’ agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-2,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Person,person
2641,turk1308,Turkana,4616,O-AGR,,ka- ‘1/2P’ agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,agree,-2,TRUE,V,terminal,verbal,predicate,,,2,TRUE,Role,role
3092,bent1238,Dogon (Ben Tey),4617,NOM,,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,none,none,D,D,D,,,,FALSE,FALSE,,,,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
3092,bent1238,Dogon (Ben Tey),4618,S/A-AGR,,various suffixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3092,bent1238,Dogon (Ben Tey),4618,S/A-AGR,,various suffixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3092,bent1238,Dogon (Ben Tey),4618,S/A-AGR,,various suffixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3092,bent1238,Dogon (Ben Tey),4619,S/A-AGR,,-ỳ 1sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3092,bent1238,Dogon (Ben Tey),4619,S/A-AGR,,-ỳ 1sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3092,bent1238,Dogon (Ben Tey),4619,S/A-AGR,,-ỳ 1sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3092,bent1238,Dogon (Ben Tey),4620,S/A-AGR,,-ẁ  2sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3092,bent1238,Dogon (Ben Tey),4620,S/A-AGR,,-ẁ  2sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3092,bent1238,Dogon (Ben Tey),4620,S/A-AGR,,-ẁ  2sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3092,bent1238,Dogon (Ben Tey),4621,S/A-AGR,,- ỳ: 1pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3092,bent1238,Dogon (Ben Tey),4621,S/A-AGR,,- ỳ: 1pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3092,bent1238,Dogon (Ben Tey),4621,S/A-AGR,,- ỳ: 1pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3092,bent1238,Dogon (Ben Tey),4622,S/A-AGR,,-ẁ:  2sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3092,bent1238,Dogon (Ben Tey),4622,S/A-AGR,,-ẁ:  2sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
3092,bent1238,Dogon (Ben Tey),4622,S/A-AGR,,-ẁ:  2sg S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Number,number
3092,bent1238,Dogon (Ben Tey),4623,S/A-AGR,,-bɔ́ and allomorphs 3pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Person,person
3092,bent1238,Dogon (Ben Tey),4623,S/A-AGR,,-bɔ́ and allomorphs 3pl S/A agreement,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cat-based,cat-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,1,TRUE,V,terminal,verbal,predicate,,,3,TRUE,Role,role
