LID,Glottocode,Language,HasCase,IsCaseCodedForDefaultPredicates,IsCaseCodedForDitransitivePredicates,IsCaseCodedForOtherPredicates,HasAgreement,IsAgreementCodedForDefaultPredicates,IsAgreementCodedForDitransitivePredicates,IsAgreementCodedForOtherPredicates,IsAgreementMarkersCodedForDefaultPredicates,IsAgreementMarkersCodedForDitransitivePredicates,IsAgreementMarkersCodedForOtherPredicates,PersonNumberCategory
2980,koii1238,Koyi,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2pl
2980,koii1238,Koyi,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2du
2980,koii1238,Koyi,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2sg
2980,koii1238,Koyi,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1du.excl
2980,koii1238,Koyi,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl.excl
2980,koii1238,Koyi,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1du.incl
2980,koii1238,Koyi,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl.incl
533,imba1240,Quechua (Imbabura),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,1sg
533,imba1240,Quechua (Imbabura),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,1pl
533,imba1240,Quechua (Imbabura),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,2sg
533,imba1240,Quechua (Imbabura),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,2pl
533,imba1240,Quechua (Imbabura),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,3sg
533,imba1240,Quechua (Imbabura),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,3pl
2983,yalu1240,Jalonke,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2982,bari1286,Bariai,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,1sg
2982,bari1286,Bariai,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,3sg
2982,bari1286,Bariai,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,1pl.excl
2982,bari1286,Bariai,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,2pl
2982,bari1286,Bariai,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,3pl
2982,bari1286,Bariai,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,1pl.incl
2982,bari1286,Bariai,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,2sg
480,aman1265,Amanab,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2du
480,aman1265,Amanab,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1du.excl
480,aman1265,Amanab,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1du.incl
480,aman1265,Amanab,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3du
480,aman1265,Amanab,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2pl
480,aman1265,Amanab,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1pl.incl
480,aman1265,Amanab,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3pl
480,aman1265,Amanab,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1pl.excl
480,aman1265,Amanab,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1sg
480,aman1265,Amanab,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2sg
480,aman1265,Amanab,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3sg
357,squa1248,Squamish,TRUE,TRUE,TRUE,TRUE,,,,,,,,
367,tauy1241,Tauya,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,,
646,xokl1240,Xokleng,TRUE,FALSE,,,TRUE,FALSE,,,,,,
2985,abui1241,Abui,,TRUE,TRUE,TRUE,,,,,,,,
2984,mian1256,Mian,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,,
228,pare1266,Gorum,TRUE,TRUE,TRUE,FALSE,TRUE,,,,,,,
722,nort2722,Qiang (Northern),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,
2031,barg1252,Mugil,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,1sg
2031,barg1252,Mugil,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,1pl
2031,barg1252,Mugil,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,2sg
2031,barg1252,Mugil,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,3sg
2031,barg1252,Mugil,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,2pl
2031,barg1252,Mugil,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,3pl
2402,sher1255,Sherpa,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2434,siar1238,Siar,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,
2989,mual1241,Mualang,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2990,seim1238,Seimat,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1014,biak1248,Biak,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3pl
1014,biak1248,Biak,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3du
1014,biak1248,Biak,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3sg
1014,biak1248,Biak,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1sg
1014,biak1248,Biak,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2sg
1014,biak1248,Biak,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1pl
1014,biak1248,Biak,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2pl
555,maka1318,Makah,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,
2500,savo1255,Savosavo,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,
2992,teiw1235,Teiwa,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1sg
2992,teiw1235,Teiwa,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2sg
2992,teiw1235,Teiwa,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2pl
2992,teiw1235,Teiwa,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1pl.excl
2992,teiw1235,Teiwa,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1pl.incl
2992,teiw1235,Teiwa,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3sg-anim
2992,teiw1235,Teiwa,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3sg-inanim
2992,teiw1235,Teiwa,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3pl-anim
2992,teiw1235,Teiwa,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3pl-inanim
718,nort2954,Paiute (Northern),TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
426,yura1255,Yurakare,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,1sg
426,yura1255,Yurakare,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,2sg
426,yura1255,Yurakare,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,3sg
426,yura1255,Yurakare,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,1pl
426,yura1255,Yurakare,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,2pl
426,yura1255,Yurakare,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,3pl
2259,osag1243,Osage,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,,,,
871,arak1252,Araki,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,3pl-non-hum
871,arak1252,Araki,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,3sg-non-hum
871,arak1252,Araki,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,1sg
871,arak1252,Araki,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,1pl.incl
871,arak1252,Araki,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,1pl.excl
871,arak1252,Araki,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,2sg
871,arak1252,Araki,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,2pl
871,arak1252,Araki,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,3sg-hum
871,arak1252,Araki,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,3pl-hum-ref
1255,cree1270,Creek (Seminole),TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,
2007,mika1239,Mikasuki,TRUE,TRUE,FALSE,FALSE,,,,,,,,
618,alab1237,Alabama,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,
1176,chip1261,Chipewyan,TRUE,TRUE,TRUE,TRUE,,,,,,,,
1136,taba1266,Chontal Maya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,1pl
1136,taba1266,Chontal Maya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,1sg
1136,taba1266,Chontal Maya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,1pl.incl
1136,taba1266,Chontal Maya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,2pl
1136,taba1266,Chontal Maya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,1pl.excl
1136,taba1266,Chontal Maya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,3pl
1136,taba1266,Chontal Maya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,3sg
1136,taba1266,Chontal Maya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,2sg
1143,chic1270,Chickasaw,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,,,
1155,cakc1235,Cakchiquel,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,
1660,itza1241,Itzaj,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,3sg
1660,itza1241,Itzaj,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,1pl.incl
1660,itza1241,Itzaj,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,3pl
1660,itza1241,Itzaj,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,2pl
1660,itza1241,Itzaj,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,1sg
1660,itza1241,Itzaj,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,2sg
1660,itza1241,Itzaj,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,1pl.excl
2993,babi1235,Witsuwit'en,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,
995,bell1243,Bella Coola,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,
2564,thom1243,Thompson,TRUE,TRUE,TRUE,FALSE,,,,,,,,
1621,hupa1239,Hupa,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,
322,oksa1245,Oksapmin,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1sg
322,oksa1245,Oksapmin,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2sg
322,oksa1245,Oksapmin,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1pl
322,oksa1245,Oksapmin,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2pl
322,oksa1245,Oksapmin,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3pl-high
322,oksa1245,Oksapmin,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2sg
322,oksa1245,Oksapmin,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2sg
322,oksa1245,Oksapmin,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3sg-high
322,oksa1245,Oksapmin,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3sg-low
322,oksa1245,Oksapmin,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3pl-low
2034,toab1237,Toqabaqita,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,
2513,tari1256,Tariana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,
2831,anci1242,Greek (Ancient),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,
738,even1260,Even,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,,
1468,emai1241,Ora (Nigeria),TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
853,agua1253,Aguaruna,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,
2997,reye1240,Reyesano,TRUE,TRUE,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,1sg
2997,reye1240,Reyesano,TRUE,TRUE,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,2sg
2997,reye1240,Reyesano,TRUE,TRUE,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,1pl
2997,reye1240,Reyesano,TRUE,TRUE,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,2pl
2997,reye1240,Reyesano,TRUE,TRUE,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,3sg
2997,reye1240,Reyesano,TRUE,TRUE,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,3pl
2865,wamb1257,Wambule,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,,1sg
2865,wamb1257,Wambule,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,,2sg
2865,wamb1257,Wambule,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,,1du.excl
2865,wamb1257,Wambule,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,,2du
2865,wamb1257,Wambule,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,,3du
2865,wamb1257,Wambule,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,,1du.incl
2865,wamb1257,Wambule,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,,1pl.excl
2865,wamb1257,Wambule,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,,1pl.incl
2865,wamb1257,Wambule,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,,3sg
2865,wamb1257,Wambule,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,,2pl
2865,wamb1257,Wambule,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,,3pl
2998,jeru1240,Jero,TRUE,FALSE,,,TRUE,TRUE,,,TRUE,,,3du
2998,jeru1240,Jero,TRUE,FALSE,,,TRUE,TRUE,,,TRUE,,,3sg
2998,jeru1240,Jero,TRUE,FALSE,,,TRUE,TRUE,,,TRUE,,,1pl.incl
2998,jeru1240,Jero,TRUE,FALSE,,,TRUE,TRUE,,,TRUE,,,1pl.excl
2998,jeru1240,Jero,TRUE,FALSE,,,TRUE,TRUE,,,TRUE,,,1du.excl
2998,jeru1240,Jero,TRUE,FALSE,,,TRUE,TRUE,,,TRUE,,,2du
2998,jeru1240,Jero,TRUE,FALSE,,,TRUE,TRUE,,,TRUE,,,1du.incl
2998,jeru1240,Jero,TRUE,FALSE,,,TRUE,TRUE,,,TRUE,,,1sg
2998,jeru1240,Jero,TRUE,FALSE,,,TRUE,TRUE,,,TRUE,,,2sg
2998,jeru1240,Jero,TRUE,FALSE,,,TRUE,TRUE,,,TRUE,,,2pl
2998,jeru1240,Jero,TRUE,FALSE,,,TRUE,TRUE,,,TRUE,,,3pl
2359,ayac1239,Quechua (Ayacucho),TRUE,TRUE,TRUE,,,,,,,,,
1999,miam1252,Illinois,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,,TRUE,,,
1528,gude1246,Gude,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3006,shek1245,Sheko,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,,
923,arap1274,Arapaho,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2pl
923,arap1274,Arapaho,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1sg
923,arap1274,Arapaho,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2sg
923,arap1274,Arapaho,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl-anim-fobv
923,arap1274,Arapaho,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl-anim-low
923,arap1274,Arapaho,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl-anim-high
923,arap1274,Arapaho,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl.excl
923,arap1274,Arapaho,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg-anim-low
923,arap1274,Arapaho,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg-anim-high
923,arap1274,Arapaho,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg-anim-fobv
923,arap1274,Arapaho,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl.incl
923,arap1274,Arapaho,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg-inanim
923,arap1274,Arapaho,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl-inanim
144,koyr1242,Koroboro Senni,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2455,noon1242,Noon,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1989,madu1247,Madurese,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2498,mwag1236,Mupun,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1645,anam1248,Anamuxra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,1sg
1645,anam1248,Anamuxra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,2sg
1645,anam1248,Anamuxra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,3sg-anim
1645,anam1248,Anamuxra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,1du
1645,anam1248,Anamuxra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,2du
1645,anam1248,Anamuxra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,3du-anim
1645,anam1248,Anamuxra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,1pl
1645,anam1248,Anamuxra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,2pl
1645,anam1248,Anamuxra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,3pl-anim
1645,anam1248,Anamuxra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,3pl-inanim
1645,anam1248,Anamuxra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,3du-inanim
1645,anam1248,Anamuxra,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,3sg-inanim
1261,kumi1248,Tiipay (Jamul),TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,,,
643,sout2778,Kisi,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3009,tsam1247,Tsamai,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,,
2453,sina1266,Sinaugoro,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1sg
2453,sina1266,Sinaugoro,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1pl.incl
2453,sina1266,Sinaugoro,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1pl.excl
2453,sina1266,Sinaugoro,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2sg
2453,sina1266,Sinaugoro,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2pl
2453,sina1266,Sinaugoro,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3sg
2453,sina1266,Sinaugoro,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3pl
2124,wich1264,Wichí,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,,,,,
2306,pila1245,Pilagá,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,
3010,nort2727,Lohorung,,,,,TRUE,TRUE,,,TRUE,,,1sg
3010,nort2727,Lohorung,,,,,TRUE,TRUE,,,TRUE,,,1pl.excl
3010,nort2727,Lohorung,,,,,TRUE,TRUE,,,TRUE,,,1du.excl
3010,nort2727,Lohorung,,,,,TRUE,TRUE,,,TRUE,,,1du.incl
3010,nort2727,Lohorung,,,,,TRUE,TRUE,,,TRUE,,,2du
3010,nort2727,Lohorung,,,,,TRUE,TRUE,,,TRUE,,,3du
3010,nort2727,Lohorung,,,,,TRUE,TRUE,,,TRUE,,,1pl.incl
3010,nort2727,Lohorung,,,,,TRUE,TRUE,,,TRUE,,,3pl
3010,nort2727,Lohorung,,,,,TRUE,TRUE,,,TRUE,,,3sg
3010,nort2727,Lohorung,,,,,TRUE,TRUE,,,TRUE,,,2pl
3010,nort2727,Lohorung,,,,,TRUE,TRUE,,,TRUE,,,2sg
2999,thul1246,Old Thulung (Mukli),,,,,TRUE,TRUE,,,TRUE,,,3pl
2999,thul1246,Old Thulung (Mukli),,,,,TRUE,TRUE,,,TRUE,,,1sg
2999,thul1246,Old Thulung (Mukli),,,,,TRUE,TRUE,,,TRUE,,,3sg
2999,thul1246,Old Thulung (Mukli),,,,,TRUE,TRUE,,,TRUE,,,3du
2999,thul1246,Old Thulung (Mukli),,,,,TRUE,TRUE,,,TRUE,,,1pl.excl
2999,thul1246,Old Thulung (Mukli),,,,,TRUE,TRUE,,,TRUE,,,1du.excl
2999,thul1246,Old Thulung (Mukli),,,,,TRUE,TRUE,,,TRUE,,,2sg
2999,thul1246,Old Thulung (Mukli),,,,,TRUE,TRUE,,,TRUE,,,2du
2999,thul1246,Old Thulung (Mukli),,,,,TRUE,TRUE,,,TRUE,,,1pl.incl
2999,thul1246,Old Thulung (Mukli),,,,,TRUE,TRUE,,,TRUE,,,1du.incl
2999,thul1246,Old Thulung (Mukli),,,,,TRUE,TRUE,,,TRUE,,,2pl
3007,bahi1252,Bahing,,,,,TRUE,TRUE,,,TRUE,,,1sg
3007,bahi1252,Bahing,,,,,TRUE,TRUE,,,TRUE,,,3du
3007,bahi1252,Bahing,,,,,TRUE,TRUE,,,TRUE,,,3pl
3007,bahi1252,Bahing,,,,,TRUE,TRUE,,,TRUE,,,2sg
3007,bahi1252,Bahing,,,,,TRUE,TRUE,,,TRUE,,,2du
3007,bahi1252,Bahing,,,,,TRUE,TRUE,,,TRUE,,,2pl
3007,bahi1252,Bahing,,,,,TRUE,TRUE,,,TRUE,,,1du.excl
3007,bahi1252,Bahing,,,,,TRUE,TRUE,,,TRUE,,,3sg
3007,bahi1252,Bahing,,,,,TRUE,TRUE,,,TRUE,,,1pl.excl
3007,bahi1252,Bahing,,,,,TRUE,TRUE,,,TRUE,,,1du.incl
3007,bahi1252,Bahing,,,,,TRUE,TRUE,,,TRUE,,,1pl.incl
2956,sunw1242,Kõic,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2sg
2956,sunw1242,Kõic,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl
2956,sunw1242,Kõic,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3du
