LID,Glottocode,Language,CaseMarkerMorphemeType,TenseMarkerMorphemeType,NegationMarkerMorphemeType,NounPluralMarkerMorphemeType,CaseMarkerIsPersonPortmanteau,TenseMarkerIsPersonPortmanteau,NegationMarkerIsPersonPortmanteau,NounPluralMarkerIsPersonPortmanteau,CaseMarkerHostRestriction,TenseMarkerHostRestriction,NegationMarkerHostRestriction,NounPluralMarkerHostRestriction,CaseMarkerFusion,TenseMarkerFusion,NegationMarkerFusion,NounPluralMarkerFusion,CaseMarkerFusionBinned6,TenseMarkerFusionBinned6,NegationMarkerFusionBinned6,NounPluralMarkerFusionBinned6,CaseMarkerFusionIsIsolating,TenseMarkerFusionIsIsolating,NegationMarkerFusionIsIsolating,NounPluralMarkerFusionIsIsolating,CaseMarkerFusionIsNonlinear,TenseMarkerFusionIsNonlinear,NegationMarkerFusionIsNonlinear,NounPluralMarkerFusionIsNonlinear,CaseMarkerFusionIsReduplicative,TenseMarkerFusionIsReduplicative,NegationMarkerFusionIsReduplicative,NounPluralMarkerFusionIsReduplicative,CaseMarkerFusionIsTonal,TenseMarkerFusionIsTonal,NegationMarkerFusionIsTonal,NounPluralMarkerFusionIsTonal,CaseMarkerStemFlexivity,TenseMarkerStemFlexivity,NegationMarkerStemFlexivity,NounPluralMarkerStemFlexivity,CaseMarkerFormativeFlexivity,TenseMarkerFormativeFlexivity,NegationMarkerFormativeFlexivity,NounPluralMarkerFormativeFlexivity,CaseMarkerPosition,TenseMarkerPosition,NegationMarkerPosition,NounPluralMarkerPosition,CaseMarkerPositionBinned4,TenseMarkerPositionBinned4,NegationMarkerPositionBinned4,NounPluralMarkerPositionBinned4,CaseMarkerPositionBinned5,TenseMarkerPositionBinned5,NegationMarkerPositionBinned5,NounPluralMarkerPositionBinned5,CaseMarkerHasPreposedExponent,TenseMarkerHasPreposedExponent,NegationMarkerHasPreposedExponent,NounPluralMarkerHasPreposedExponent,CaseMarkerHasPreposedDefaultExponent,TenseMarkerHasPreposedDefaultExponent,NegationMarkerHasPreposedDefaultExponent,NounPluralMarkerHasPreposedDefaultExponent,CaseMarkerHasPostposedExponent,TenseMarkerHasPostposedExponent,NegationMarkerHasPostposedExponent,NounPluralMarkerHasPostposedExponent,CaseMarkerHasMultipleExponents,TenseMarkerHasMultipleExponents,NegationMarkerHasMultipleExponents,NounPluralMarkerHasMultipleExponents,CaseMarkerHasMultipleDefaultExponents,TenseMarkerHasMultipleDefaultExponents,NegationMarkerHasMultipleDefaultExponents,NounPluralMarkerHasMultipleDefaultExponents,CaseMarkerBehavior,TenseMarkerBehavior,NegationMarkerBehavior,NounPluralMarkerBehavior,CaseMarkerBehaviorBinned4,TenseMarkerBehaviorBinned4,NegationMarkerBehaviorBinned4,NounPluralMarkerBehaviorBinned4,CaseMarkerBehaviorIsSpreading,TenseMarkerBehaviorIsSpreading,NegationMarkerBehaviorIsSpreading,NounPluralMarkerBehaviorIsSpreading,CaseMarkerExpressedCategoriesCount,TenseMarkerExpressedCategoriesCount,NegationMarkerExpressedCategoriesCount,NounPluralMarkerExpressedCategoriesCount,CaseMarkerExpressesMultipleCategories,TenseMarkerExpressesMultipleCategories,NegationMarkerExpressesMultipleCategories,NounPluralMarkerExpressesMultipleCategories
55,high1242,Chontal (Highland),,,,formative,FALSE,FALSE,,FALSE,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lex-based,,,,in,,,,in/simul,,,,in,,,,FALSE,,,,FALSE,,,,,,,,FALSE,,,,FALSE,,,,,,,,,,,,,0,1,,1,FALSE,FALSE,,FALSE
645,hata1243,Hatam,,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,restricted,,restricted,restricted,,concatenative,isolating,concatenative,,concatenative,isolating,concatenative,,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,,,,,,prae,post,post,,prae,post,post,,prae,post,post,,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,final,final,,,final,final,,,FALSE,FALSE,0,1,1,1,FALSE,FALSE,FALSE,FALSE
383,trum1247,Trumaí,formative,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,restricted,,semi-restricted,,concatenative,isolating,isolating,isolating,concatenative,isolating,isolating,isolating,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,,none,,lex-based,,none,,post,,post,post,post,,post,post,post,,post,post,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,inert,inert,,,,,,,FALSE,FALSE,1,2,1,0,FALSE,TRUE,FALSE,FALSE
646,xokl1240,Xokleng,formative,,,formative,FALSE,FALSE,,FALSE,,restricted,,,isolating,,,isolating,isolating,,,isolating,TRUE,,,TRUE,TRUE,,,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,,,,,,,,,post,,,post,post,,,post,post,,,post,FALSE,,,FALSE,FALSE,,,FALSE,TRUE,,,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,,,,,,,,,,,,,1,0,,1,FALSE,FALSE,,FALSE
514,cent2142,Aymara,,formative,formative,formative,,FALSE,FALSE,FALSE,,,restricted,,,concatenative,concatenative,concatenative,,concatenative,concatenative,concatenative,,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,none,,,,none,,,post,post,post,,post,post,post,,post,post,post,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,inert,,,,,,,,FALSE,,,2,1,1,,TRUE,FALSE,FALSE
332,pipi1250,Pipil,,,formative,formative,FALSE,,FALSE,FALSE,restricted,,restricted,,,,isolating,reduplicative,,,isolating,reduplicative,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,none,,,,none,none,,,prae,prae,,,prae,prae,,,prae,prae,,,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE,,,initial,,,,initial,,,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
75,ewee1241,Ewe,,,,formative,FALSE,,,FALSE,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,0,,,1,FALSE,,,FALSE
165,gand1255,Luganda,,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,cat-based,,,,prae,prae,,,prae,prae,,,prae,prae,,,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,,,,,,,,FALSE,,0,,1,1,FALSE,,FALSE,FALSE
355,soma1255,Somali,,,formative,,,,FALSE,FALSE,,,,,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,prae,in/post,,,prae,split,,,prae,split,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,1,1,,,FALSE,FALSE
80,adam1253,Fula,,,,,FALSE,,,FALSE,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,1,,,1,FALSE,,,FALSE
91,gumu1244,Gumuz,,,,,FALSE,,FALSE,FALSE,restricted,,,restricted,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,1,,0,0,FALSE,,FALSE,FALSE
123,kanu1279,Kanuri,formative,,,formative,FALSE,,FALSE,FALSE,restricted,,restricted,,concatenative,,concatenative,concatenative,concatenative,,concatenative,concatenative,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,none,,,cat-based,none,,,,post,,post,post,post,,post,post,post,,post,post,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,inert,,,,,,,,FALSE,1,,2,1,FALSE,,TRUE,FALSE
147,kuna1268,Kunama,formative,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,,,,,isolating,concatenative,concatenative,concatenative,isolating,concatenative,concatenative,concatenative,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,cat-based,,,,,,post,post,post,post,post,post,post,post,post,post,post,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,final,,,,final,,,,FALSE,1,1,1,1,FALSE,FALSE,FALSE,FALSE
325,osse1243,Ossetic,,,formative,,,,FALSE,FALSE,,,restricted,,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,prae,in/post,,,prae,split,,,prae,split,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,1,1,,,FALSE,FALSE
17,tosk1239,Albanian,formative,,formative,,FALSE,,FALSE,FALSE,,,,,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,,,cat-based,,,,post,,prae,post,post,,prae,post,post,,prae,post,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,inert,,,,,,,,FALSE,,1,,0,1,FALSE,,FALSE,FALSE
57,chuv1255,Chuvash,,,,,,,FALSE,FALSE,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,post,,,post,post,,,post,post,,,FALSE,FALSE,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,1,1,,,FALSE,FALSE
107,hung1274,Hungarian,formative,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,,,restricted,,concatenative,concatenative,isolating,concatenative,concatenative,concatenative,isolating,concatenative,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,none,,,,none,cat-based,post,post,prae,post,post,post,prae,post,post,post,prae,post,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,inert,inert,,,,,,,FALSE,FALSE,1,1,1,1,FALSE,FALSE,FALSE,FALSE
139,komi1268,Komi (Zyrian),,,PoSWd,,,,FALSE,FALSE,,,,,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,1,1,,,FALSE,FALSE
387,tuvi1240,Tuva,formative,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,,,none,,,,post,,post,post,post,,post,post,post,,post,post,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
129,kett1243,Ket,,formative,formative,formative,,FALSE,FALSE,FALSE,,,semi-restricted,restricted,,concatenative,isolating,concatenative,,concatenative,isolating,concatenative,,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,none,,,,none,,,in/prae,prae,post,,split,prae,post,,split,prae,post,,TRUE,TRUE,FALSE,,FALSE,TRUE,FALSE,,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,initial,,,,initial,,,,FALSE,,,3,1,1,,TRUE,FALSE,FALSE
201,nana1257,Nanai,formative,,PoSWd,formative,FALSE,,FALSE,FALSE,semi-restricted,,restricted,restricted,concatenative,,isolating,concatenative,concatenative,,isolating,concatenative,FALSE,,TRUE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,none,,,,none,,post,,circum,post,post,,in/simul,post,post,,simul,post,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,,FALSE,TRUE,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,inert,,,,,,,,FALSE,,,,1,,1,1,FALSE,,FALSE,FALSE
2797,sout2750,Yukagir (Kolyma),formative,,formative,formative,FALSE,,FALSE,FALSE,restricted,,restricted,,concatenative,,concatenative,concatenative,concatenative,,concatenative,concatenative,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,none,,none,,none,,none,lex-based,post,,prae,post,post,,prae,post,post,,prae,post,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,final,,inert,inert,final,,,,FALSE,,FALSE,FALSE,1,,1,1,FALSE,,FALSE,FALSE
9,achi1257,Acehnese,formative,,,,FALSE,,FALSE,FALSE,,,,restricted,concatenative,,isolating,,concatenative,,isolating,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,,,none,,,,prae,,prae,,prae,,prae,,prae,,prae,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,,,,,,,,1,,0,1,FALSE,,FALSE,FALSE
200,sout2994,Nambikwara,,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,restricted,,restricted,,,concatenative,concatenative,concatenative,,concatenative,concatenative,concatenative,,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,none,,,,none,,,post,post,post,,post,post,post,,post,post,post,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,inert,,,,,,,,FALSE,,0,2,3,1,FALSE,TRUE,TRUE,FALSE
22,anem1249,Anêm,,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,none,,none,,,,none,,,,post,post,,,post,post,,,post,post,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,final,,,,final,,,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
368,tawa1275,Tawala,,,,,,,FALSE,FALSE,,,,semi-restricted,,,isolating,reduplicative,,,isolating,reduplicative,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,,,,,,,,,prae,prae,,,prae,prae,,,prae,prae,,,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE,,,,spreading,,,,spreading,,,,TRUE,,,1,1,,,FALSE,FALSE
191,siwa1245,Motuna,formative,,formative,,FALSE,,FALSE,FALSE,,,,,concatenative,,isolating,,concatenative,,isolating,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,,,none,,,,post,,prae,post,post,,prae,post,post,,prae,post,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,,,1,,1,1,FALSE,,FALSE,FALSE
393,usan1239,Usan,,,formative,,,,FALSE,FALSE,,,restricted,restricted,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,,,1,0,,,FALSE,FALSE
36,beri1254,Berik,,,,,,,FALSE,FALSE,,,,restricted,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,0,,,FALSE,FALSE
6,ambu1247,Ambulas,formative,,formative,formative,FALSE,,FALSE,FALSE,restricted,,unrestricted,restricted,concatenative,,concatenative,concatenative,concatenative,,concatenative,concatenative,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,none,,,,none,,,lex-based,post,,post,post,post,,post,post,post,,post,post,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
350,nucl1632,Sentani,formative,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,1,,1,0,FALSE,,FALSE,FALSE
369,tehi1237,Tehit,,,,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE
28,awtu1239,Awtuw,formative,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,,,lex-based,,,,post,,prae,post,post,,prae,post,post,,prae,post,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
419,yess1239,Yessan-Mayo,,,formative,,,,FALSE,FALSE,,,restricted,restricted,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,none,,none,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,,,1,0,,,FALSE,FALSE
134,nort2930,Kiwai,,formative,,formative,FALSE,FALSE,,FALSE,restricted,,,restricted,,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,,,,simul,,post,,in/simul,,post,,simul,,post,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,,,inert,,,,,,,,FALSE,0,2,,1,FALSE,TRUE,,FALSE
103,yaga1260,Hua,formative,,,,FALSE,,FALSE,FALSE,restricted,,,,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,,,none,,,,post,,prae,post,post,,prae,post,post,,prae,post,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,final,,,,final,,,,FALSE,,,,2,,0,1,TRUE,,FALSE,FALSE
136,kobo1249,Kobon,,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,post,,,post,post,,,post,post,,,FALSE,FALSE,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,,,,,,,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
345,salt1242,Salt-Yui,,,formative,,,,FALSE,FALSE,,,restricted,restricted,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,lex-based,,,,prae/post,,,,split,,,,split,,,,TRUE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,,,1,0,,,FALSE,FALSE
367,tauy1241,Tauya,formative,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,,concatenative,,isolating,,concatenative,,isolating,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,none,,none,,none,,post,,prae,post,post,,prae,post,post,,prae,post,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
93,gunw1252,Gunwinggu,,formative,,formative,FALSE,FALSE,FALSE,FALSE,restricted,,restricted,restricted,,concatenative,isolating,reduplicative,,concatenative,isolating,reduplicative,,FALSE,TRUE,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,,,,,,lex-based,,,,post,prae,,,post,prae,,,post,prae,,,FALSE,TRUE,,,FALSE,TRUE,,,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,0,1,2,1,FALSE,FALSE,TRUE,FALSE
390,ngar1284,Ungarinjin,,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,,,,isolating,reduplicative,,,isolating,reduplicative,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,none,,,,none,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,0,,1,1,FALSE,,FALSE,FALSE
391,urad1238,Uradhi,formative,,formative,,FALSE,,FALSE,FALSE,restricted,,unrestricted,restricted,concatenative,,isolating,,concatenative,,isolating,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,none,,lex-based,,none,,post,,prae,,post,,prae,,post,,prae,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,stacking,,inert,,spreading,,,,TRUE,,FALSE,,1,,1,0,FALSE,,FALSE,FALSE
405,wand1263,Warndarang,,,,,FALSE,,FALSE,FALSE,restricted,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,prae,prae,,,prae,prae,,,prae,prae,,,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,0,,0,2,FALSE,,FALSE,TRUE
84,gara1269,Garrwa,formative,,,,FALSE,,FALSE,FALSE,restricted,,,,concatenative,,isolating,,concatenative,,isolating,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,,,both,,,,post,,,post,post,,,post,post,,,post,FALSE,,,FALSE,FALSE,,,FALSE,TRUE,,,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,final,,,,final,,,,FALSE,,,,1,,0,1,FALSE,,FALSE,FALSE
319,nyig1240,Nyigina,formative,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,concatenative,,isolating,,concatenative,,isolating,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,none,,none,,none,,post,,prae,,post,,prae,,post,,prae,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,,inert,,,,,,,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
648,boro1282,Bororo,,,formative,formative,FALSE,FALSE,FALSE,FALSE,restricted,restricted,restricted,,,,concatenative,isolating,,,concatenative,isolating,,,FALSE,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,,,,,,,,post,post,,,post,post,,,post,post,,,FALSE,FALSE,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,,,,,,,,FALSE,,0,0,1,1,FALSE,FALSE,FALSE,FALSE
432,coos1249,Hanis (Coos),,,formative,formative,,,FALSE,FALSE,restricted,,semi-restricted,,,,isolating_default_or_concatenative,concatenative,,,isolating,concatenative,,,TRUE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,lex-based,,,,,prae,,prae,post,prae,,prae,post,prae,,prae,post,TRUE,,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,inert,,,,,,,,FALSE,,,,1,1,,,FALSE,FALSE
95,sout2956,Haida,,formative,formative,,FALSE,FALSE,FALSE,FALSE,restricted,,restricted,restricted,,concatenative,isolating_then_concatenative,,,concatenative,concatenative,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,none,,,,none,,,post,circum,post,,post,in/simul,post,,post,simul,post,,FALSE,TRUE,FALSE,,FALSE,TRUE,FALSE,,TRUE,FALSE,TRUE,,FALSE,TRUE,FALSE,,FALSE,TRUE,FALSE,,,inert,,,,,,,,FALSE,,0,1,1,1,FALSE,FALSE,FALSE,FALSE
442,sius1254,Siuslaw (Lower Umpqua),formative,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,,,isolating_then_concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,none,,none,,lex-based,,,,,,circum (prae),,,,in/simul,,,,simul,,,,TRUE,,,,FALSE,,,,FALSE,,,,TRUE,,,,TRUE,,,,inert,,,,,,,,FALSE,,1,,1,0,FALSE,,FALSE,FALSE
