"LID","AUTOTYPLabel","Behavior.binned4","Behavior.spreading.Presence","Behavior","Coexponence.CaseNumber.Presence","Coexponence.CaseReference.Presence","Domain","Exemplar","Polyexponence.Presence","Exponence.n","Exponence","Flexivity.Presence","FlexivityFormative","Form","Fusion.binned6","Fusion","Fusion.isolating.Presence","Fusion.nonlinear.Presence","Fusion.reduplicative.Presence","Fusion.tonal.Presence","FlexivityLexical.Presence","Locus.binned6","Locus","Locus.binned5","HostRestrictions.binned.restricted","MorphemeType","MorphemeType.Word.Presence","PersonPortmanteau.Presence","Placement","Position.post.Presence","Position.binned4","Position","Position.binned5","Position.pre.Presence.v1","Position.pre.Presence.v2","Position.simul.Presence.v1","Position.simul.Presence.v2","HostRestrictions","Slot","SourceOfMarking","FlexivityStem","OppositionWithZero.Presence","HostMacroCat","HostType","HostCat"
2833,"NOM","spreading",TRUE,"spreading",,,"nominal",,TRUE,2,"Number;Role",TRUE,"lex-based","-Ø (sg.)/-as (pl.), -Ø (sg.)/-Ø/-u (pl.), -Ø/-u (sg.)/ -a(pl.), -a (sg)/-an(pl) (depending on the declension class), suppletion with pronouns","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,"D","D","D","restricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"assign","cat-based",,"nominal","terminal","N_or_Pro"
25,"S/A-AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",TRUE,"lex-based","ē ‘AUX.3s’, zero ‘3s’","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1","agree","cat-based",TRUE,"verbal","terminal","V"
1388,"S/A-AGR",,,,,,"verbal",,TRUE,4,"Number;Person;Role;Tense",FALSE,"none","-ni ’3 NPST S-INTR’","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1","agree","none",TRUE,"verbal","terminal","V"
3101,,,,,,,"#ANY#","TAM",TRUE,4,"Gender;Number;Person;Role",TRUE,"cat-based",,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,"cat-based",,,,"#ANY#"
299,"O-AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",TRUE,"cat-based","-á:k ‘2pP’ (agr. per marker)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1","agree","none",TRUE,"verbal","terminal","V"
2657,"S/A-AGR",,,,,,"verbal",,FALSE,1,"Role",TRUE,"cat-based","-(m)u ‘1pEXCL’ (agreement per markers)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","3NPST","agree","none",FALSE,"verbal","terminal","V"
549,"DAT",,,,,,"nominal",,FALSE,1,"Role",TRUE,"lex-based","-am/-um/-im (masc.sg)/-iem (masc.pl), -ai/-ām/-ei/-ēm (fem.sg)/-iy/-īm (fem.pl)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,"D","D","D","restricted","formative",FALSE,,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"assign","cat-based",,"nominal","terminal","N_or_Pro"
667,"AGR",,FALSE,"inert",,,"verbal",,TRUE,2,"Person;Role",FALSE,"none","-sa (sf 1)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1","agree","none",TRUE,"verbal","terminal","V"
2459,"ERG",,,"n/a",,,"nominal",,TRUE,2,"Number;Role",TRUE,"cat-based","SG	-kafoPL	-te","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"D","D","D","restricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"assign","none",,"nominal","terminal","N_or_Pro"
883,"ABS",,,,,,"#ANY#",,FALSE,1,"Role",,,"zero (resp. the default ending for every word: -a)",,"n/a",,"NA",,,,"D","D","D","restricted","n/a",,,,,,,,,,,,"restricted",,,,,,,"n/a"
3028,"S/A-AGR",,,,,,"verbal",,TRUE,2,"Person;Role",TRUE,"cat-based","various prefixes fused with TAM","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,,,FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted",,"agree","cat-based",,"verbal","terminal","V"
2476,"AGR",,FALSE,"inert",,,"verbal",,TRUE,2,"Number;Person",TRUE,"none","ure- ‘1pl.excl’","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,,"preceding",FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted","-1","agree","cat-based",TRUE,"verbal","terminal","V"
1014,"DAT","initial",FALSE,"initial",,,"nominal",,FALSE,1,"Role",FALSE,"none","fa, ro","isolating","isolating",TRUE,"linear","non-reduplicative",FALSE,FALSE,"D","D","D","restricted","PoSWd",TRUE,,,,,"n/a",,FALSE,FALSE,,,"restricted",,"assign","none",,"nominal","phrasal","NP"
2081,"NOM",,,,,,"#ANY#",,,0,,FALSE,"none","various","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"D","D","D",,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,"none",,,,"#ANY#"
578,"NEG",,FALSE,"inert",,,"verbal","NEG",FALSE,1,"Polarity",FALSE,"none","-ñe","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"n/a","<n.a.>","n/a","restricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"free","none",,"verbal","terminal","V"
3044,"S/A-AGR",,,,,,"verbal",,TRUE,4,"Gender;Number;Person;Role",TRUE,"cat-based","-xw ’1sg’ (sf. 1)(agreement per marker)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1PFV","agree","cat-based",FALSE,"verbal","terminal","V"
3044,"NOM",,,"n/a",,,"verbal",,TRUE,5,"Gender;Number;Person;Role;TAM",TRUE,"cat-based","N: <zero>Pro: Subject suffixal/circumfixal set (cf. R. Meyer 2011:1237)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"D","D","D","restricted","formative",FALSE,,"preceding",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"assign","none",,"verbal","terminal","V"
633,"P-AGR",,FALSE,"inert",,,"verbal",,TRUE,3,"Number;Person;Role",TRUE,"none","2SG/PL NOM P-agreement: -kh (sg), -v/-vi (pl)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,,,,"restricted","formative",FALSE,,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"agree","cat-based",,"verbal","terminal","V"
1364,"S/A-AGR","initial",FALSE,"initial",,,"#ANY#",,TRUE,3,"Number;Person;Role",FALSE,"none","-npula '2dS/A' (agr. per marker)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1","agree","none",TRUE,,"phrasal","S"
3044,"S/A-AGR",,,,,,"verbal",,TRUE,4,"Gender;Number;Person;Role",TRUE,"cat-based","-o ’2pl.m’ (sf. 1)-əma ’2pl.f’ (sf. 1)(agreement per marker)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1IPFV","agree","cat-based",TRUE,"verbal","terminal","V"
2476,"AGR",,FALSE,"inert",,,"verbal",,TRUE,3,"Number;Person;Role",TRUE,"none","a- ‘1sgSa/A’","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,,"preceding",FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted","-1","agree","cat-based",TRUE,"verbal","terminal","V"
679,"S/A-AGR",,,"n/a",,,"verbal",,TRUE,3,"Number;Person;Role",TRUE,"lex-based","various suffixes","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,"H","H","H","restricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"agree","none",,"verbal","terminal","V"
2900,"S/A-AGR",,FALSE,"inert",,,"verbal",,TRUE,2,"Number;Role",TRUE,"lex-based","various suffixes, all overt","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,"H","H","H","restricted","formative",FALSE,,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1","agree","cat-based",FALSE,"verbal","terminal","V"
3010,"AGR",,FALSE,"inert",,,"verbal",,TRUE,2,"Number;Role",FALSE,"none","-ci (sf 3)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","3","agree","none",TRUE,"verbal","terminal","V"
1136,"PLURAL",,,,,,"verbal",,TRUE,3,"Number;Person;Role",FALSE,"none","-(l)op’","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","4","agree","none",TRUE,"verbal","terminal","V"
144,"DAT","final",FALSE,"final",,,"nominal",,FALSE,1,"Role",FALSE,"none","se, irregular forms with 1sg and 2sg pronouns","isolating","isolating",TRUE,"linear","non-reduplicative",FALSE,FALSE,"D","D","D","(partially) unrestricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"semi-restricted",,"assign","none",,"nominal","terminal","NP,Pro"
101,"Possessive prefix",,,,,,"#ANY#",,TRUE,2,"Person;Tense",,,,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H",,"formative",FALSE,,,FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,,,,,,,,"#ANY#"
57,"S/A-AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",TRUE,"cat-based","-Ar ‘2pS/A’ (agr. per marker)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","3PRS","agree","none",TRUE,"verbal","terminal","V"
612,"PLURAL",,,,,,"#ANY#","Noun Plural",TRUE,4,"Number;Person;Role",TRUE,,,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,,,,,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,"lex-based",,,,"#ANY#"
2657,"S/A-AGR",,,,,,"verbal",,FALSE,1,"Role",TRUE,"cat-based","1s: -mi, 2s: -i, 3s: -ini/-ili; etc.","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"agree","none",,"verbal","terminal","V"
378,"PLURAL",,,,,,"nominal","Noun Plural",FALSE,1,"Number",TRUE,"lex-based",,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,,,,"restricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,,"lex-based",,"nominal","terminal","N-hum"
3093,"S/A-AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",FALSE,"none","-m 1sg S/A agreement","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1","agree","none",TRUE,"verbal","terminal","V"
1136,"P-AGR",,,,,,"#ANY#",,TRUE,2,"Person;Role",FALSE,"none","1:	-on2:	-et3:	<zero>","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","(partially) unrestricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"semi-restricted",,"agree","none",,"any","terminal","N,V"
648,"AGR",,,,,,"verbal",,TRUE,2,"Number;Person",FALSE,"none","l- ‘1s’, a- ‘2s’, 0/u- ‘3s’, pa- ‘1pINCL’, xe- ‘1pEXCL’, ta- ‘2p’, e- ‘3p’ (agreement markers on lexical and auxiliary verbs)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,,"preceding",FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted",,"agree","none",,"verbal","terminal","V"
2690,"S/A-AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",FALSE,"none","various prefixes","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,,,FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted",,"agree","none",,"verbal","terminal","V"
1036,"DIR",,FALSE,"inert",,,"verbal",,FALSE,1,"Direction",FALSE,"none","-a: (sf 1)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,TRUE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1","agree","none",TRUE,"verbal","terminal","V"
15,"ACC",,,,FALSE,FALSE,"#ANY#","CASE",FALSE,1,"Role",TRUE,"lex-based",,"stem","ablaut",FALSE,"linear","non-reduplicative",FALSE,TRUE,"D","D","D",,"formative",FALSE,,,,"in/simul","in","in",FALSE,FALSE,FALSE,FALSE,,,"assign","lex-based",,,,"#ANY#"
211,,,,,,,"nominal",,FALSE,1,"Role",,,,,,,,,,,"D","D","D","restricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,,,,"nominal","terminal","N_or_Pro"
2668,"AGR",,FALSE,"inert",,,"verbal",,TRUE,2,"Gender;Role",FALSE,"none","-(ə)nee (sf 5a)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","5","agree","none",TRUE,"verbal","terminal","V"
1660,"P-AGR",,,,,,"#ANY#",,TRUE,3,"Number;Person;Role",TRUE,"cat-based","-o’on-e’ex","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","(partially) unrestricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"semi-restricted","3INCOMPL","agree","none",TRUE,"verbal","terminal","Adj,V"
149,"PAST",,,,,,"#ANY#","TAM",FALSE,1,"TAM",,,,"concatenative","isolating_or_concatenative",FALSE,"linear","non-reduplicative",FALSE,,,,,,,,,,FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,,,,,,,,"#ANY#"
3069,"AGR",,,,,,"verbal",,TRUE,2,"Number;Person",,,"gi- ‘+2’","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,"H","H","H","restricted","formative",FALSE,FALSE,,FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted","-1","agree",,TRUE,"verbal","terminal","V"
2668,"AGR",,FALSE,"inert",,,"verbal",,TRUE,3,"Number;Person;Role",FALSE,"none","-ənaan~-een (sf 5b)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","6","agree","none",TRUE,"verbal","terminal","V"
367,"S/A-AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",TRUE,"cat-based","various forms","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"agree","none",,"verbal","terminal","V"
362,"NEG","initial",FALSE,"initial",,,"#ANY#","NEG",FALSE,1,"Polarity",FALSE,"none","hindi ~ di (contracted form, free alternant)","isolating","isolating",TRUE,"linear","non-reduplicative",FALSE,FALSE,"n/a","<n.a.>","n/a","restricted","formative",FALSE,,"following",FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted",,"free","none",,"any","phrasal","XP"
2668,"DIR",,FALSE,"inert",,,"verbal",,TRUE,2,"Direction;Role",FALSE,"none","-ii (sf 1)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,TRUE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1","agree","none",TRUE,"verbal","terminal","V"
21,"S/A-AGR",,FALSE,"inert",,,"verbal",,TRUE,3,"Number;Person;Role",FALSE,"none","-u ‘2/3pS/A’","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1IMPF","agree","none",TRUE,"verbal","terminal","V"
456,"S/A-AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",TRUE,"cat-based","-ad/-e/ zero ‘3s’","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,,,,,,,,,"restricted","1PRS","agree","none",FALSE,"verbal","terminal","V"
432,"PLURAL",,,,,,"#ANY#","Noun Plural",FALSE,1,"Number",TRUE,,,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,,,,,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,"lex-based",,,,"#ANY#"
1660,"P-AGR",,,,,,"#ANY#",,TRUE,3,"Number;Person;Role",TRUE,"cat-based","-o’on","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","(partially) unrestricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"semi-restricted","3INCOMPL","agree","none",TRUE,"verbal","terminal","Adj,V"
2668,"AGR",,FALSE,"inert",,,"verbal",,TRUE,2,"Person;Role",FALSE,"none","w-","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,"restricted","-1","agree","none",TRUE,"verbal","terminal","V"
166,"PLURAL","spreading",TRUE,"spreading",,,"nominal","Noun Plural",FALSE,1,"Number",TRUE,,,"concatenative","concatenative_and_reduplicative",FALSE,"nonlinear","non-reduplicative",FALSE,TRUE,,,,"restricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,,"lex-based",,"nominal","terminal","N-anim"
2723,"DAT",,,,,,"nominal",,,0,,TRUE,,"-gu",,,,,,,TRUE,"D","D","D","restricted","formative",FALSE,,,,,,,,,,,"restricted",,"assign","lex-based",,"nominal","terminal","N_or_Pro"
2761,"DAT",,,,,,"nominal",,FALSE,1,"Role",TRUE,"none","-ra","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,"D","D","D","(partially) unrestricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"semi-restricted",,"assign","lex-based",,"nominal","terminal","N,Pro"
114,"PLURAL",,,,,,"#ANY#","Noun Plural",FALSE,1,"Number",TRUE,"lex-based",,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,,,,,"formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,,,,"lex-based",,,,"#ANY#"
68,"ACC",,,,,,"nominal",,FALSE,1,"Role",TRUE,"none","-u","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,"D","D","D","restricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"assign","lex-based",,"nominal","terminal","Pro"
26,"O-AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",TRUE,"cat-based","various suffixes","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"agree","none",,"verbal","terminal","V"
1890,"S/A-AGR",,FALSE,"inert",,,"verbal",,TRUE,3,"Number;Person;Role",TRUE,"cat-based","2nd person pl. -te","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,,"following",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1","agree","none",TRUE,"verbal","terminal","V"
2939,"LOC","final",FALSE,"final",,,"nominal",,FALSE,1,"Role",FALSE,"none","-či","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"D","D","D","restricted","formative",FALSE,,"preceding",TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,"assign","none",,"nominal","phrasal","NP"
2628,"O-AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",TRUE,"none","-nu ‘2pP’","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,TRUE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1","agree","lex-based",TRUE,"verbal","terminal","V"
3093,"S/A-AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",FALSE,"none","-a/-ɛ 3pl S/A agreement","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1","agree","none",TRUE,"verbal","terminal","V"
2081,"ERG",,,,FALSE,FALSE,"nominal","CASE",FALSE,1,"Role",FALSE,"none","-ne","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"D","D","D","restricted","formative",FALSE,,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted",,,"none",,"nominal","terminal","3Pro_or_N"
637,"AGR",,FALSE,"inert",,,"verbal",,TRUE,2,"Person;Role",FALSE,"none","-ŋ ‘1P’ (sf 6)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","6","assign","none",TRUE,"verbal","terminal","V"
3018,"ABS",,,,,,"#ANY#",,FALSE,1,"Role",TRUE,,"basic underived",,"n/a",,"NA",,,TRUE,"D","D","D",,"n/a",,,,,,,,,,,,,,"assign","lex-based",,,,"#ANY#"
540,"PLURAL",,,,,,"#ANY#","Noun Plural",TRUE,2,"Gender;Number",,,,"isolating","isolating",TRUE,"linear","non-reduplicative",FALSE,,,,,,"formative",FALSE,,,FALSE,"prae","prae","prae",TRUE,TRUE,FALSE,FALSE,,,,,,,,"#ANY#"
3007,"AGR",,FALSE,"inert",,,"verbal",,TRUE,3,"Number;Person;Role",FALSE,"none","-si (sf 6)","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","6","agree","none",TRUE,"verbal","terminal","V"
348,"PAST",,,,,,"#ANY#","TAM",FALSE,1,"TAM",,,,"concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,,,,,,"formative",FALSE,,,,,,,,,,,,,,,,,,"#ANY#"
201,"S/A-AGR",,,,,,"verbal",,TRUE,3,"Number;Person;Role",TRUE,"cat-based","-ci ‘2sS/A’","concatenative","concatenative",FALSE,"linear","non-reduplicative",FALSE,FALSE,"H","H","H","restricted","formative",FALSE,FALSE,,TRUE,"post","post","post",FALSE,FALSE,FALSE,FALSE,"restricted","1","agree","none",TRUE,"verbal","terminal","V"
